timestamp,NatGas_price_$perkj
2020-01-01 01:00:00,2.06
2020-01-01 02:00:00,2.06
2020-01-01 03:00:00,2.06
2020-01-01 04:00:00,2.06
2020-01-01 05:00:00,2.06
2020-01-01 06:00:00,2.06
2020-01-01 07:00:00,2.06
2020-01-01 08:00:00,2.06
2020-01-01 09:00:00,2.06
2020-01-01 10:00:00,2.06
2020-01-01 11:00:00,2.06
2020-01-01 12:00:00,2.06
2020-01-01 13:00:00,2.06
2020-01-01 14:00:00,2.06
2020-01-01 15:00:00,2.06
2020-01-01 16:00:00,2.06
2020-01-01 17:00:00,2.06
2020-01-01 18:00:00,2.06
2020-01-01 19:00:00,2.06
2020-01-01 20:00:00,2.06
2020-01-01 21:00:00,2.06
2020-01-01 22:00:00,2.06
2020-01-01 23:00:00,2.06
2020-02-01 00:00:00,1.79
2020-02-01 01:00:00,1.79
2020-02-01 02:00:00,1.79
2020-02-01 03:00:00,1.79
2020-02-01 04:00:00,1.79
2020-02-01 05:00:00,1.79
2020-02-01 06:00:00,1.79
2020-02-01 07:00:00,1.79
2020-02-01 08:00:00,1.79
2020-02-01 09:00:00,1.79
2020-02-01 10:00:00,1.79
2020-02-01 11:00:00,1.79
2020-02-01 12:00:00,1.79
2020-02-01 13:00:00,1.79
2020-02-01 14:00:00,1.79
2020-02-01 15:00:00,1.79
2020-02-01 16:00:00,1.79
2020-02-01 17:00:00,1.79
2020-02-01 18:00:00,1.79
2020-02-01 19:00:00,1.79
2020-02-01 20:00:00,1.79
2020-02-01 21:00:00,1.79
2020-02-01 22:00:00,1.79
2020-02-01 23:00:00,1.79
2020-03-01 00:00:00,1.6
2020-03-01 01:00:00,1.6
2020-03-01 02:00:00,1.6
2020-03-01 03:00:00,1.6
2020-03-01 04:00:00,1.6
2020-03-01 05:00:00,1.6
2020-03-01 06:00:00,1.6
2020-03-01 07:00:00,1.6
2020-03-01 08:00:00,1.6
2020-03-01 09:00:00,1.6
2020-03-01 10:00:00,1.6
2020-03-01 11:00:00,1.6
2020-03-01 12:00:00,1.6
2020-03-01 13:00:00,1.6
2020-03-01 14:00:00,1.6
2020-03-01 15:00:00,1.6
2020-03-01 16:00:00,1.6
2020-03-01 17:00:00,1.6
2020-03-01 18:00:00,1.6
2020-03-01 19:00:00,1.6
2020-03-01 20:00:00,1.6
2020-03-01 21:00:00,1.6
2020-03-01 22:00:00,1.6
2020-03-01 23:00:00,1.6
2020-04-01 00:00:00,1.56
2020-04-01 01:00:00,1.56
2020-04-01 02:00:00,1.56
2020-04-01 03:00:00,1.56
2020-04-01 04:00:00,1.56
2020-04-01 05:00:00,1.56
2020-04-01 06:00:00,1.56
2020-04-01 07:00:00,1.56
2020-04-01 08:00:00,1.56
2020-04-01 09:00:00,1.56
2020-04-01 10:00:00,1.56
2020-04-01 11:00:00,1.56
2020-04-01 12:00:00,1.56
2020-04-01 13:00:00,1.56
2020-04-01 14:00:00,1.56
2020-04-01 15:00:00,1.56
2020-04-01 16:00:00,1.56
2020-04-01 17:00:00,1.56
2020-04-01 18:00:00,1.56
2020-04-01 19:00:00,1.56
2020-04-01 20:00:00,1.56
2020-04-01 21:00:00,1.56
2020-04-01 22:00:00,1.56
2020-04-01 23:00:00,1.56
2020-05-01 00:00:00,1.66
2020-05-01 01:00:00,1.66
2020-05-01 02:00:00,1.66
2020-05-01 03:00:00,1.66
2020-05-01 04:00:00,1.66
2020-05-01 05:00:00,1.66
2020-05-01 06:00:00,1.66
2020-05-01 07:00:00,1.66
2020-05-01 08:00:00,1.66
2020-05-01 09:00:00,1.66
2020-05-01 10:00:00,1.66
2020-05-01 11:00:00,1.66
2020-05-01 12:00:00,1.66
2020-05-01 13:00:00,1.66
2020-05-01 14:00:00,1.66
2020-05-01 15:00:00,1.66
2020-05-01 16:00:00,1.66
2020-05-01 17:00:00,1.66
2020-05-01 18:00:00,1.66
2020-05-01 19:00:00,1.66
2020-05-01 20:00:00,1.66
2020-05-01 21:00:00,1.66
2020-05-01 22:00:00,1.66
2020-05-01 23:00:00,1.66
2020-06-01 00:00:00,1.65
2020-06-01 01:00:00,1.65
2020-06-01 02:00:00,1.65
2020-06-01 03:00:00,1.65
2020-06-01 04:00:00,1.65
2020-06-01 05:00:00,1.65
2020-06-01 06:00:00,1.65
2020-06-01 07:00:00,1.65
2020-06-01 08:00:00,1.65
2020-06-01 09:00:00,1.65
2020-06-01 10:00:00,1.65
2020-06-01 11:00:00,1.65
2020-06-01 12:00:00,1.65
2020-06-01 13:00:00,1.65
2020-06-01 14:00:00,1.65
2020-06-01 15:00:00,1.65
2020-06-01 16:00:00,1.65
2020-06-01 17:00:00,1.65
2020-06-01 18:00:00,1.65
2020-06-01 19:00:00,1.65
2020-06-01 20:00:00,1.65
2020-06-01 21:00:00,1.65
2020-06-01 22:00:00,1.65
2020-06-01 23:00:00,1.65
2020-07-01 00:00:00,1.62
2020-07-01 01:00:00,1.62
2020-07-01 02:00:00,1.62
2020-07-01 03:00:00,1.62
2020-07-01 04:00:00,1.62
2020-07-01 05:00:00,1.62
2020-07-01 06:00:00,1.62
2020-07-01 07:00:00,1.62
2020-07-01 08:00:00,1.62
2020-07-01 09:00:00,1.62
2020-07-01 10:00:00,1.62
2020-07-01 11:00:00,1.62
2020-07-01 12:00:00,1.62
2020-07-01 13:00:00,1.62
2020-07-01 14:00:00,1.62
2020-07-01 15:00:00,1.62
2020-07-01 16:00:00,1.62
2020-07-01 17:00:00,1.62
2020-07-01 18:00:00,1.62
2020-07-01 19:00:00,1.62
2020-07-01 20:00:00,1.62
2020-07-01 21:00:00,1.62
2020-07-01 22:00:00,1.62
2020-07-01 23:00:00,1.62
2020-08-01 00:00:00,1.85
2020-08-01 01:00:00,1.85
2020-08-01 02:00:00,1.85
2020-08-01 03:00:00,1.85
2020-08-01 04:00:00,1.85
2020-08-01 05:00:00,1.85
2020-08-01 06:00:00,1.85
2020-08-01 07:00:00,1.85
2020-08-01 08:00:00,1.85
2020-08-01 09:00:00,1.85
2020-08-01 10:00:00,1.85
2020-08-01 11:00:00,1.85
2020-08-01 12:00:00,1.85
2020-08-01 13:00:00,1.85
2020-08-01 14:00:00,1.85
2020-08-01 15:00:00,1.85
2020-08-01 16:00:00,1.85
2020-08-01 17:00:00,1.85
2020-08-01 18:00:00,1.85
2020-08-01 19:00:00,1.85
2020-08-01 20:00:00,1.85
2020-08-01 21:00:00,1.85
2020-08-01 22:00:00,1.85
2020-08-01 23:00:00,1.85
2020-09-01 00:00:00,2.0
2020-09-01 01:00:00,2.0
2020-09-01 02:00:00,2.0
2020-09-01 03:00:00,2.0
2020-09-01 04:00:00,2.0
2020-09-01 05:00:00,2.0
2020-09-01 06:00:00,2.0
2020-09-01 07:00:00,2.0
2020-09-01 08:00:00,2.0
2020-09-01 09:00:00,2.0
2020-09-01 10:00:00,2.0
2020-09-01 11:00:00,2.0
2020-09-01 12:00:00,2.0
2020-09-01 13:00:00,2.0
2020-09-01 14:00:00,2.0
2020-09-01 15:00:00,2.0
2020-09-01 16:00:00,2.0
2020-09-01 17:00:00,2.0
2020-09-01 18:00:00,2.0
2020-09-01 19:00:00,2.0
2020-09-01 20:00:00,2.0
2020-09-01 21:00:00,2.0
2020-09-01 22:00:00,2.0
2020-09-01 23:00:00,2.0
2020-10-01 00:00:00,1.99
2020-10-01 01:00:00,1.99
2020-10-01 02:00:00,1.99
2020-10-01 03:00:00,1.99
2020-10-01 04:00:00,1.99
2020-10-01 05:00:00,1.99
2020-10-01 06:00:00,1.99
2020-10-01 07:00:00,1.99
2020-10-01 08:00:00,1.99
2020-10-01 09:00:00,1.99
2020-10-01 10:00:00,1.99
2020-10-01 11:00:00,1.99
2020-10-01 12:00:00,1.99
2020-10-01 13:00:00,1.99
2020-10-01 14:00:00,1.99
2020-10-01 15:00:00,1.99
2020-10-01 16:00:00,1.99
2020-10-01 17:00:00,1.99
2020-10-01 18:00:00,1.99
2020-10-01 19:00:00,1.99
2020-10-01 20:00:00,1.99
2020-10-01 21:00:00,1.99
2020-10-01 22:00:00,1.99
2020-10-01 23:00:00,1.99
2020-11-01 00:00:00,2.58
2020-11-01 01:00:00,2.58
2020-11-01 02:00:00,2.58
2020-11-01 03:00:00,2.58
2020-11-01 04:00:00,2.58
2020-11-01 05:00:00,2.58
2020-11-01 06:00:00,2.58
2020-11-01 07:00:00,2.58
2020-11-01 08:00:00,2.58
2020-11-01 09:00:00,2.58
2020-11-01 10:00:00,2.58
2020-11-01 11:00:00,2.58
2020-11-01 12:00:00,2.58
2020-11-01 13:00:00,2.58
2020-11-01 14:00:00,2.58
2020-11-01 15:00:00,2.58
2020-11-01 16:00:00,2.58
2020-11-01 17:00:00,2.58
2020-11-01 18:00:00,2.58
2020-11-01 19:00:00,2.58
2020-11-01 20:00:00,2.58
2020-11-01 21:00:00,2.58
2020-11-01 22:00:00,2.58
2020-11-01 23:00:00,2.58
2020-12-01 00:00:00,2.41
2020-12-01 01:00:00,2.41
2020-12-01 02:00:00,2.41
2020-12-01 03:00:00,2.41
2020-12-01 04:00:00,2.41
2020-12-01 05:00:00,2.41
2020-12-01 06:00:00,2.41
2020-12-01 07:00:00,2.41
2020-12-01 08:00:00,2.41
2020-12-01 09:00:00,2.41
2020-12-01 10:00:00,2.41
2020-12-01 11:00:00,2.41
2020-12-01 12:00:00,2.41
2020-12-01 13:00:00,2.41
2020-12-01 14:00:00,2.41
2020-12-01 15:00:00,2.41
2020-12-01 16:00:00,2.41
2020-12-01 17:00:00,2.41
2020-12-01 18:00:00,2.41
2020-12-01 19:00:00,2.41
2020-12-01 20:00:00,2.41
2020-12-01 21:00:00,2.41
2020-12-01 22:00:00,2.41
2020-12-01 23:00:00,2.41
2021-01-01 00:00:00,2.32
2021-01-01 01:00:00,2.32
2021-01-01 02:00:00,2.32
2021-01-01 03:00:00,2.32
2021-01-01 04:00:00,2.32
2021-01-01 05:00:00,2.32
2021-01-01 06:00:00,2.32
2021-01-01 07:00:00,2.32
2021-01-01 08:00:00,2.32
2021-01-01 09:00:00,2.32
2021-01-01 10:00:00,2.32
2021-01-01 11:00:00,2.32
2021-01-01 12:00:00,2.32
2021-01-01 13:00:00,2.32
2021-01-01 14:00:00,2.32
2021-01-01 15:00:00,2.32
2021-01-01 16:00:00,2.32
2021-01-01 17:00:00,2.32
2021-01-01 18:00:00,2.32
2021-01-01 19:00:00,2.32
2021-01-01 20:00:00,2.32
2021-01-01 21:00:00,2.32
2021-01-01 22:00:00,2.32
2021-01-01 23:00:00,2.32
2021-02-01 00:00:00,3.0
2021-02-01 01:00:00,3.0
2021-02-01 02:00:00,3.0
2021-02-01 03:00:00,3.0
2021-02-01 04:00:00,3.0
2021-02-01 05:00:00,3.0
2021-02-01 06:00:00,3.0
2021-02-01 07:00:00,3.0
2021-02-01 08:00:00,3.0
2021-02-01 09:00:00,3.0
2021-02-01 10:00:00,3.0
2021-02-01 11:00:00,3.0
2021-02-01 12:00:00,3.0
2021-02-01 13:00:00,3.0
2021-02-01 14:00:00,3.0
2021-02-01 15:00:00,3.0
2021-02-01 16:00:00,3.0
2021-02-01 17:00:00,3.0
2021-02-01 18:00:00,3.0
2021-02-01 19:00:00,3.0
2021-02-01 20:00:00,3.0
2021-02-01 21:00:00,3.0
2021-02-01 22:00:00,3.0
2021-02-01 23:00:00,3.0
2021-03-01 00:00:00,2.54
2021-03-01 01:00:00,2.54
2021-03-01 02:00:00,2.54
2021-03-01 03:00:00,2.54
2021-03-01 04:00:00,2.54
2021-03-01 05:00:00,2.54
2021-03-01 06:00:00,2.54
2021-03-01 07:00:00,2.54
2021-03-01 08:00:00,2.54
2021-03-01 09:00:00,2.54
2021-03-01 10:00:00,2.54
2021-03-01 11:00:00,2.54
2021-03-01 12:00:00,2.54
2021-03-01 13:00:00,2.54
2021-03-01 14:00:00,2.54
2021-03-01 15:00:00,2.54
2021-03-01 16:00:00,2.54
2021-03-01 17:00:00,2.54
2021-03-01 18:00:00,2.54
2021-03-01 19:00:00,2.54
2021-03-01 20:00:00,2.54
2021-03-01 21:00:00,2.54
2021-03-01 22:00:00,2.54
2021-03-01 23:00:00,2.54
2021-04-01 00:00:00,2.33
2021-04-01 01:00:00,2.33
2021-04-01 02:00:00,2.33
2021-04-01 03:00:00,2.33
2021-04-01 04:00:00,2.33
2021-04-01 05:00:00,2.33
2021-04-01 06:00:00,2.33
2021-04-01 07:00:00,2.33
2021-04-01 08:00:00,2.33
2021-04-01 09:00:00,2.33
2021-04-01 10:00:00,2.33
2021-04-01 11:00:00,2.33
2021-04-01 12:00:00,2.33
2021-04-01 13:00:00,2.33
2021-04-01 14:00:00,2.33
2021-04-01 15:00:00,2.33
2021-04-01 16:00:00,2.33
2021-04-01 17:00:00,2.33
2021-04-01 18:00:00,2.33
2021-04-01 19:00:00,2.33
2021-04-01 20:00:00,2.33
2021-04-01 21:00:00,2.33
2021-04-01 22:00:00,2.33
2021-04-01 23:00:00,2.33
2021-05-01 00:00:00,2.56
2021-05-01 01:00:00,2.56
2021-05-01 02:00:00,2.56
2021-05-01 03:00:00,2.56
2021-05-01 04:00:00,2.56
2021-05-01 05:00:00,2.56
2021-05-01 06:00:00,2.56
2021-05-01 07:00:00,2.56
2021-05-01 08:00:00,2.56
2021-05-01 09:00:00,2.56
2021-05-01 10:00:00,2.56
2021-05-01 11:00:00,2.56
2021-05-01 12:00:00,2.56
2021-05-01 13:00:00,2.56
2021-05-01 14:00:00,2.56
2021-05-01 15:00:00,2.56
2021-05-01 16:00:00,2.56
2021-05-01 17:00:00,2.56
2021-05-01 18:00:00,2.56
2021-05-01 19:00:00,2.56
2021-05-01 20:00:00,2.56
2021-05-01 21:00:00,2.56
2021-05-01 22:00:00,2.56
2021-05-01 23:00:00,2.56
2021-06-01 00:00:00,2.78
2021-06-01 01:00:00,2.78
2021-06-01 02:00:00,2.78
2021-06-01 03:00:00,2.78
2021-06-01 04:00:00,2.78
2021-06-01 05:00:00,2.78
2021-06-01 06:00:00,2.78
2021-06-01 07:00:00,2.78
2021-06-01 08:00:00,2.78
2021-06-01 09:00:00,2.78
2021-06-01 10:00:00,2.78
2021-06-01 11:00:00,2.78
2021-06-01 12:00:00,2.78
2021-06-01 13:00:00,2.78
2021-06-01 14:00:00,2.78
2021-06-01 15:00:00,2.78
2021-06-01 16:00:00,2.78
2021-06-01 17:00:00,2.78
2021-06-01 18:00:00,2.78
2021-06-01 19:00:00,2.78
2021-06-01 20:00:00,2.78
2021-06-01 21:00:00,2.78
2021-06-01 22:00:00,2.78
2021-06-01 23:00:00,2.78
2021-07-01 00:00:00,3.17
2021-07-01 01:00:00,3.17
2021-07-01 02:00:00,3.17
2021-07-01 03:00:00,3.17
2021-07-01 04:00:00,3.17
2021-07-01 05:00:00,3.17
2021-07-01 06:00:00,3.17
2021-07-01 07:00:00,3.17
2021-07-01 08:00:00,3.17
2021-07-01 09:00:00,3.17
2021-07-01 10:00:00,3.17
2021-07-01 11:00:00,3.17
2021-07-01 12:00:00,3.17
2021-07-01 13:00:00,3.17
2021-07-01 14:00:00,3.17
2021-07-01 15:00:00,3.17
2021-07-01 16:00:00,3.17
2021-07-01 17:00:00,3.17
2021-07-01 18:00:00,3.17
2021-07-01 19:00:00,3.17
2021-07-01 20:00:00,3.17
2021-07-01 21:00:00,3.17
2021-07-01 22:00:00,3.17
2021-07-01 23:00:00,3.17
2021-08-01 00:00:00,2.78
2021-08-01 01:00:00,2.78
2021-08-01 02:00:00,2.78
2021-08-01 03:00:00,2.78
2021-08-01 04:00:00,2.78
2021-08-01 05:00:00,2.78
2021-08-01 06:00:00,2.78
2021-08-01 07:00:00,2.78
2021-08-01 08:00:00,2.78
2021-08-01 09:00:00,2.78
2021-08-01 10:00:00,2.78
2021-08-01 11:00:00,2.78
2021-08-01 12:00:00,2.78
2021-08-01 13:00:00,2.78
2021-08-01 14:00:00,2.78
2021-08-01 15:00:00,2.78
2021-08-01 16:00:00,2.78
2021-08-01 17:00:00,2.78
2021-08-01 18:00:00,2.78
2021-08-01 19:00:00,2.78
2021-08-01 20:00:00,2.78
2021-08-01 21:00:00,2.78
2021-08-01 22:00:00,2.78
2021-08-01 23:00:00,2.78
2021-09-01 00:00:00,3.15
2021-09-01 01:00:00,3.15
2021-09-01 02:00:00,3.15
2021-09-01 03:00:00,3.15
2021-09-01 04:00:00,3.15
2021-09-01 05:00:00,3.15
2021-09-01 06:00:00,3.15
2021-09-01 07:00:00,3.15
2021-09-01 08:00:00,3.15
2021-09-01 09:00:00,3.15
2021-09-01 10:00:00,3.15
2021-09-01 11:00:00,3.15
2021-09-01 12:00:00,3.15
2021-09-01 13:00:00,3.15
2021-09-01 14:00:00,3.15
2021-09-01 15:00:00,3.15
2021-09-01 16:00:00,3.15
2021-09-01 17:00:00,3.15
2021-09-01 18:00:00,3.15
2021-09-01 19:00:00,3.15
2021-09-01 20:00:00,3.15
2021-09-01 21:00:00,3.15
2021-09-01 22:00:00,3.15
2021-09-01 23:00:00,3.15
2021-10-01 00:00:00,4.01
2021-10-01 01:00:00,4.01
2021-10-01 02:00:00,4.01
2021-10-01 03:00:00,4.01
2021-10-01 04:00:00,4.01
2021-10-01 05:00:00,4.01
2021-10-01 06:00:00,4.01
2021-10-01 07:00:00,4.01
2021-10-01 08:00:00,4.01
2021-10-01 09:00:00,4.01
2021-10-01 10:00:00,4.01
2021-10-01 11:00:00,4.01
2021-10-01 12:00:00,4.01
2021-10-01 13:00:00,4.01
2021-10-01 14:00:00,4.01
2021-10-01 15:00:00,4.01
2021-10-01 16:00:00,4.01
2021-10-01 17:00:00,4.01
2021-10-01 18:00:00,4.01
2021-10-01 19:00:00,4.01
2021-10-01 20:00:00,4.01
2021-10-01 21:00:00,4.01
2021-10-01 22:00:00,4.01
2021-10-01 23:00:00,4.01
2021-11-01 00:00:00,4.57
2021-11-01 01:00:00,4.57
2021-11-01 02:00:00,4.57
2021-11-01 03:00:00,4.57
2021-11-01 04:00:00,4.57
2021-11-01 05:00:00,4.57
2021-11-01 06:00:00,4.57
2021-11-01 07:00:00,4.57
2021-11-01 08:00:00,4.57
2021-11-01 09:00:00,4.57
2021-11-01 10:00:00,4.57
2021-11-01 11:00:00,4.57
2021-11-01 12:00:00,4.57
2021-11-01 13:00:00,4.57
2021-11-01 14:00:00,4.57
2021-11-01 15:00:00,4.57
2021-11-01 16:00:00,4.57
2021-11-01 17:00:00,4.57
2021-11-01 18:00:00,4.57
2021-11-01 19:00:00,4.57
2021-11-01 20:00:00,4.57
2021-11-01 21:00:00,4.57
2021-11-01 22:00:00,4.57
2021-11-01 23:00:00,4.57
2021-12-01 00:00:00,3.99
2021-12-01 01:00:00,3.99
2021-12-01 02:00:00,3.99
2021-12-01 03:00:00,3.99
2021-12-01 04:00:00,3.99
2021-12-01 05:00:00,3.99
2021-12-01 06:00:00,3.99
2021-12-01 07:00:00,3.99
2021-12-01 08:00:00,3.99
2021-12-01 09:00:00,3.99
2021-12-01 10:00:00,3.99
2021-12-01 11:00:00,3.99
2021-12-01 12:00:00,3.99
2021-12-01 13:00:00,3.99
2021-12-01 14:00:00,3.99
2021-12-01 15:00:00,3.99
2021-12-01 16:00:00,3.99
2021-12-01 17:00:00,3.99
2021-12-01 18:00:00,3.99
2021-12-01 19:00:00,3.99
2021-12-01 20:00:00,3.99
2021-12-01 21:00:00,3.99
2021-12-01 22:00:00,3.99
2021-12-01 23:00:00,3.99
2022-01-01 00:00:00,3.88
2022-01-01 01:00:00,3.88
2022-01-01 02:00:00,3.88
2022-01-01 03:00:00,3.88
2022-01-01 04:00:00,3.88
2022-01-01 05:00:00,3.88
2022-01-01 06:00:00,3.88
2022-01-01 07:00:00,3.88
2022-01-01 08:00:00,3.88
2022-01-01 09:00:00,3.88
2022-01-01 10:00:00,3.88
2022-01-01 11:00:00,3.88
2022-01-01 12:00:00,3.88
2022-01-01 13:00:00,3.88
2022-01-01 14:00:00,3.88
2022-01-01 15:00:00,3.88
2022-01-01 16:00:00,3.88
2022-01-01 17:00:00,3.88
2022-01-01 18:00:00,3.88
2022-01-01 19:00:00,3.88
2022-01-01 20:00:00,3.88
2022-01-01 21:00:00,3.88
2022-01-01 22:00:00,3.88
2022-01-01 23:00:00,3.88
2022-02-01 00:00:00,4.26
2022-02-01 01:00:00,4.26
2022-02-01 02:00:00,4.26
2022-02-01 03:00:00,4.26
2022-02-01 04:00:00,4.26
2022-02-01 05:00:00,4.26
2022-02-01 06:00:00,4.26
2022-02-01 07:00:00,4.26
2022-02-01 08:00:00,4.26
2022-02-01 09:00:00,4.26
2022-02-01 10:00:00,4.26
2022-02-01 11:00:00,4.26
2022-02-01 12:00:00,4.26
2022-02-01 13:00:00,4.26
2022-02-01 14:00:00,4.26
2022-02-01 15:00:00,4.26
2022-02-01 16:00:00,4.26
2022-02-01 17:00:00,4.26
2022-02-01 18:00:00,4.26
2022-02-01 19:00:00,4.26
2022-02-01 20:00:00,4.26
2022-02-01 21:00:00,4.26
2022-02-01 22:00:00,4.26
2022-02-01 23:00:00,4.26
2022-03-01 00:00:00,4.26
2022-03-01 01:00:00,4.26
2022-03-01 02:00:00,4.26
2022-03-01 03:00:00,4.26
2022-03-01 04:00:00,4.26
2022-03-01 05:00:00,4.26
2022-03-01 06:00:00,4.26
2022-03-01 07:00:00,4.26
2022-03-01 08:00:00,4.26
2022-03-01 09:00:00,4.26
2022-03-01 10:00:00,4.26
2022-03-01 11:00:00,4.26
2022-03-01 12:00:00,4.26
2022-03-01 13:00:00,4.26
2022-03-01 14:00:00,4.26
2022-03-01 15:00:00,4.26
2022-03-01 16:00:00,4.26
2022-03-01 17:00:00,4.26
2022-03-01 18:00:00,4.26
2022-03-01 19:00:00,4.26
2022-03-01 20:00:00,4.26
2022-03-01 21:00:00,4.26
2022-03-01 22:00:00,4.26
2022-03-01 23:00:00,4.26
2022-04-01 00:00:00,5.22
2022-04-01 01:00:00,5.22
2022-04-01 02:00:00,5.22
2022-04-01 03:00:00,5.22
2022-04-01 04:00:00,5.22
2022-04-01 05:00:00,5.22
2022-04-01 06:00:00,5.22
2022-04-01 07:00:00,5.22
2022-04-01 08:00:00,5.22
2022-04-01 09:00:00,5.22
2022-04-01 10:00:00,5.22
2022-04-01 11:00:00,5.22
2022-04-01 12:00:00,5.22
2022-04-01 13:00:00,5.22
2022-04-01 14:00:00,5.22
2022-04-01 15:00:00,5.22
2022-04-01 16:00:00,5.22
2022-04-01 17:00:00,5.22
2022-04-01 18:00:00,5.22
2022-04-01 19:00:00,5.22
2022-04-01 20:00:00,5.22
2022-04-01 21:00:00,5.22
2022-04-01 22:00:00,5.22
2022-04-01 23:00:00,5.22
2022-05-01 00:00:00,5.97
2022-05-01 01:00:00,5.97
2022-05-01 02:00:00,5.97
2022-05-01 03:00:00,5.97
2022-05-01 04:00:00,5.97
2022-05-01 05:00:00,5.97
2022-05-01 06:00:00,5.97
2022-05-01 07:00:00,5.97
2022-05-01 08:00:00,5.97
2022-05-01 09:00:00,5.97
2022-05-01 10:00:00,5.97
2022-05-01 11:00:00,5.97
2022-05-01 12:00:00,5.97
2022-05-01 13:00:00,5.97
2022-05-01 14:00:00,5.97
2022-05-01 15:00:00,5.97
2022-05-01 16:00:00,5.97
2022-05-01 17:00:00,5.97
2022-05-01 18:00:00,5.97
2022-05-01 19:00:00,5.97
2022-05-01 20:00:00,5.97
2022-05-01 21:00:00,5.97
2022-05-01 22:00:00,5.97
2022-05-01 23:00:00,5.97
2022-06-01 00:00:00,6.53
2022-06-01 01:00:00,6.53
2022-06-01 02:00:00,6.53
2022-06-01 03:00:00,6.53
2022-06-01 04:00:00,6.53
2022-06-01 05:00:00,6.53
